primary_key,state,year,enroll,total_revenue,federal_revenue,state_revenue,local_revenue,total_expenditure,instruction_expenditure,support_services_expenditure,other_expenditure,capital_outlay_expenditure,grades_pk_g,grades_kg_g,grades_4_g,grades_8_g,grades_12_g,grades_1_8_g,grades_9_12_g,grades_all_g,avg_math_4_score,avg_math_8_score,avg_reading_4_score,avg_reading_8_score,region,lat,long,change,start,end,math_stats_g4,math_category_grade4,reading_stats_g4,reading_category_grade4,math_stats_g8,math_category_grade8,reading_stats_g8,reading_category_grade8
2013_ILLINOIS,illinois,2013,2069823.0,30057886.0,2311235.0,10382540.0,17364111.0,29517831.0,15285224.0,9509657.0,986182.0,1942608.0,80953.0,145117.0,152779.0,154578.0,144566.0,1219389.0,621531.0,2066990.0,239.0,285.0,219.0,267.0,Midwest,39.798363,-89.654961,1797753.0,272070.0,2069823.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_INDIANA,indiana,2013,1002772.0,12236713.0,980013.0,7503451.0,3753249.0,11211155.0,5535933.0,3595471.0,527250.0,862576.0,14586.0,80611.0,77584.0,80754.0,75871.0,634763.0,316350.0,1047385.0,249.0,288.0,225.0,267.0,Midwest,39.768623,-86.162643,-1067051.0,2069823.0,1002772.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_IOWA,iowa,2013,499489.0,6281345.0,459132.0,3118413.0,2703800.0,6318241.0,3174989.0,1748683.0,254025.0,783793.0,28075.0,41240.0,35617.0,36238.0,36258.0,288638.0,145011.0,502964.0,246.0,285.0,224.0,269.0,Midwest,41.591087,-93.603729,-503283.0,1002772.0,499489.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_KANSAS,kansas,2013,488590.0,5667223.0,420820.0,3193838.0,2052565.0,5621023.0,2969201.0,1595974.0,243032.0,616590.0,18746.0,38534.0,36435.0,36457.0,32989.0,294099.0,138847.0,496440.0,246.0,290.0,223.0,267.0,Midwest,39.048191,-95.677956,-10899.0,499489.0,488590.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_KENTUCKY,kentucky,2013,685009.0,7216175.0,867735.0,3960822.0,2387618.0,7413896.0,3663594.0,2323851.0,457079.0,729064.0,27142.0,52267.0,49770.0,50203.0,43732.0,405262.0,192256.0,677389.0,241.0,281.0,224.0,270.0,South,38.186722,-84.875374,196419.0,488590.0,685009.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_LOUISIANA,louisiana,2013,671156.0,8121179.0,1229248.0,3370399.0,3521532.0,7940880.0,3963343.0,2657751.0,436167.0,644212.0,29319.0,57377.0,56770.0,54842.0,41118.0,436614.0,188181.0,711491.0,231.0,273.0,210.0,257.0,South,30.457069,-91.187393,-13853.0,685009.0,671156.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_MAINE,maine,2013,184682.0,2650346.0,196466.0,1029166.0,1424714.0,2535405.0,1351259.0,867538.0,116847.0,70345.0,5004.0,13451.0,13550.0,13975.0,13964.0,108616.0,56924.0,183995.0,246.0,289.0,225.0,269.0,Northeast,44.307167,-69.781693,-486474.0,671156.0,184682.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_MARYLAND,maryland,2013,859252.0,13814727.0,828432.0,6093652.0,6892643.0,13284637.0,7303090.0,4243954.0,357919.0,955586.0,29811.0,67548.0,64629.0,62322.0,59114.0,515221.0,253589.0,866169.0,245.0,287.0,232.0,274.0,South,38.978764,-76.490936,674570.0,184682.0,859252.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_MASSACHUSETTS,massachusetts,2013,920968.0,16114783.0,818054.0,6428534.0,8868195.0,16201905.0,9097982.0,4759997.0,467050.0,1283156.0,28189.0,69853.0,70862.0,72116.0,67429.0,569089.0,287478.0,955739.0,253.0,301.0,232.0,277.0,Northeast,42.358162,-71.063698,61716.0,859252.0,920968.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_MICHIGAN,michigan,2013,1381167.0,18270327.0,1636324.0,9882361.0,6751642.0,17468264.0,8885537.0,5675448.0,848456.0,962506.0,40660.0,106166.0,113420.0,118440.0,116607.0,910594.0,487518.0,1548841.0,237.0,280.0,217.0,266.0,Midwest,42.733635,-84.555328,460199.0,920968.0,1381167.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_MINNESOTA,minnesota,2013,802454.0,10848720.0,646542.0,6792440.0,3409738.0,10942019.0,5826404.0,2652321.0,850969.0,1016760.0,14556.0,65618.0,63979.0,62899.0,69090.0,509390.0,261409.0,850973.0,253.0,295.0,227.0,271.0,Midwest,44.955097,-93.102211,-578713.0,1381167.0,802454.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_MISSISSIPPI,mississippi,2013,492847.0,4444064.0,707522.0,2213501.0,1523041.0,4370050.0,2274357.0,1465175.0,284089.0,285801.0,4329.0,41948.0,36959.0,37896.0,29412.0,304829.0,132568.0,492586.0,231.0,271.0,209.0,253.0,South,32.303848,-90.182106,-309607.0,802454.0,492847.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_MISSOURI,missouri,2013,897224.0,10103589.0,894168.0,4235564.0,4973857.0,10001763.0,5139610.0,3082015.0,566933.0,833040.0,30339.0,70845.0,67908.0,68401.0,63718.0,547877.0,269227.0,918288.0,240.0,283.0,222.0,267.0,Midwest,38.579201,-92.172935,404377.0,492847.0,897224.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_MONTANA,montana,2013,142797.0,1671053.0,210593.0,788329.0,672131.0,1679521.0,907018.0,545326.0,74629.0,111496.0,1440.0,12038.0,11028.0,10635.0,9912.0,88513.0,42138.0,144129.0,244.0,289.0,223.0,272.0,West,46.585709,-112.018417,-754427.0,897224.0,142797.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_NEBRASKA,nebraska,2013,303242.0,3870164.0,366241.0,1217306.0,2286617.0,3913038.0,2318463.0,1026626.0,168033.0,298231.0,14457.0,24025.0,23097.0,22089.0,22968.0,180640.0,88555.0,307677.0,243.0,285.0,223.0,269.0,Midwest,40.808075,-96.699654,160445.0,142797.0,303242.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_NEVADA,nevada,2013,431776.0,4131800.0,392009.0,2556472.0,1183319.0,4057443.0,2058538.0,1396907.0,166814.0,222161.0,4707.0,35073.0,33827.0,34541.0,31450.0,278662.0,132564.0,451831.0,236.0,278.0,214.0,262.0,West,39.163914,-119.766121,128534.0,303242.0,431776.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_NEW_HAMPSHIRE,new_hampshire,2013,187703.0,2976317.0,163890.0,1020089.0,1792338.0,2878534.0,1642945.0,879507.0,76488.0,72588.0,3464.0,11615.0,13953.0,14690.0,14140.0,111854.0,59377.0,186310.0,253.0,296.0,232.0,274.0,Northeast,43.206898,-71.537994,-244073.0,431776.0,187703.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_NEW_JERSEY,new_jersey,2013,1338657.0,28070096.0,1145079.0,10986132.0,15938885.0,28179900.0,15489942.0,9131634.0,1218744.0,933676.0,36024.0,92017.0,98832.0,99950.0,95646.0,792008.0,399391.0,1370295.0,247.0,296.0,229.0,276.0,Northeast,40.220596,-74.769913,1150954.0,187703.0,1338657.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_NEW_MEXICO,new_mexico,2013,327209.0,3518621.0,519318.0,2401884.0,597419.0,3536546.0,1709797.0,1096508.0,145330.0,514077.0,7865.0,27368.0,25597.0,25062.0,20133.0,206295.0,97716.0,339244.0,233.0,273.0,206.0,256.0,West,35.68224,-105.939728,-1011448.0,1338657.0,327209.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_NEW_YORK,new_york,2013,2629805.0,59623918.0,3335657.0,23632698.0,32655563.0,60505950.0,38756656.0,14846782.0,1462376.0,3982327.0,48968.0,201930.0,196988.0,203267.0,190081.0,1607001.0,820326.0,2732770.0,240.0,282.0,224.0,266.0,Northeast,42.652843,-73.757874,2302596.0,327209.0,2629805.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_NORTH_CAROLINA,north_carolina,2013,1468228.0,12729402.0,1579889.0,7891977.0,3257536.0,13650536.0,7681386.0,3957680.0,744037.0,653058.0,30978.0,122209.0,108034.0,117965.0,96453.0,936407.0,441263.0,1530857.0,245.0,286.0,222.0,265.0,South,35.78043,-78.639099,-1161577.0,2629805.0,1468228.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_NORTH_DAKOTA,north_dakota,2013,101025.0,1405349.0,145905.0,685348.0,574096.0,1516575.0,718970.0,400607.0,94995.0,224615.0,2054.0,8822.0,7824.0,7352.0,7389.0,62651.0,30420.0,103947.0,246.0,291.0,224.0,268.0,Midwest,46.82085,-100.783318,-1367203.0,1468228.0,101025.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_OHIO,ohio,2013,1613718.0,22536516.0,1721213.0,8990516.0,11824787.0,22015797.0,10800145.0,7376469.0,916885.0,1998557.0,28477.0,131003.0,128668.0,135042.0,114607.0,1049020.0,515611.0,1724111.0,246.0,290.0,224.0,269.0,Midwest,39.961346,-82.999069,1512693.0,101025.0,1613718.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_OKLAHOMA,oklahoma,2013,671445.0,5878111.0,715944.0,2890048.0,2272119.0,5796945.0,2800189.0,1972011.0,404107.0,557341.0,42770.0,54923.0,49603.0,48583.0,39498.0,402398.0,179811.0,681848.0,239.0,276.0,217.0,262.0,South,35.492207,-97.503342,-942273.0,1613718.0,671445.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_OREGON,oregon,2013,564006.0,6077498.0,471682.0,3041825.0,2563991.0,6228197.0,3261733.0,2067538.0,228499.0,343353.0,25902.0,42728.0,42858.0,43522.0,47075.0,345775.0,178595.0,593000.0,240.0,284.0,219.0,268.0,West,44.938461,-123.030403,-107439.0,671445.0,564006.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_PENNSYLVANIA,pennsylvania,2013,1623694.0,28484645.0,2049113.0,9764558.0,16670974.0,28495118.0,15456205.0,7737010.0,1178563.0,1501024.0,8499.0,129360.0,132216.0,137287.0,135583.0,1063310.0,554067.0,1755236.0,244.0,290.0,226.0,272.0,Northeast,40.264378,-76.883598,1059688.0,564006.0,1623694.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_RHODE_ISLAND,rhode_island,2013,136401.0,2282659.0,193393.0,841875.0,1247391.0,2231413.0,1265936.0,765178.0,96721.0,35089.0,2242.0,10490.0,11037.0,10293.0,10403.0,86006.0,43270.0,142008.0,241.0,284.0,223.0,267.0,Northeast,41.830914,-71.414963,-1487293.0,1623694.0,136401.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_SOUTH_CAROLINA,south_carolina,2013,722249.0,8254462.0,814137.0,3819285.0,3621040.0,8224795.0,3933177.0,2621911.0,426662.0,853410.0,24295.0,58226.0,54672.0,56762.0,44624.0,451301.0,211835.0,745657.0,237.0,280.0,214.0,261.0,South,34.000343,-81.033211,585848.0,136401.0,722249.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_SOUTH_DAKOTA,south_dakota,2013,130296.0,1316613.0,194731.0,408009.0,713873.0,1332496.0,663258.0,390637.0,64999.0,179586.0,2865.0,11898.0,9842.0,9531.0,8485.0,79488.0,36639.0,130890.0,241.0,287.0,218.0,268.0,Midwest,44.367031,-100.346405,-591953.0,722249.0,130296.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_TENNESSEE,tennessee,2013,992461.0,9008032.0,1165801.0,4097627.0,3744604.0,9248235.0,5191269.0,2780452.0,534815.0,564756.0,25756.0,78601.0,74401.0,74909.0,65854.0,605311.0,283888.0,993556.0,240.0,278.0,220.0,265.0,South,36.16581,-86.784241,862165.0,130296.0,992461.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_TEXAS,texas,2013,4897523.0,49734537.0,5695947.0,18873046.0,25165544.0,50674724.0,24226519.0,14150552.0,2585417.0,5472152.0,248150.0,391731.0,383586.0,379786.0,309069.0,3102385.0,1411436.0,5153702.0,242.0,288.0,217.0,264.0,South,30.27467,-97.740349,3905062.0,992461.0,4897523.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_UTAH,utah,2013,562315.0,4300793.0,409774.0,2235917.0,1655102.0,4584624.0,2361179.0,1097484.0,309365.0,698249.0,12373.0,50386.0,49041.0,46409.0,41327.0,388573.0,174129.0,625461.0,243.0,284.0,223.0,270.0,West,40.777477,-111.888237,-4335208.0,4897523.0,562315.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_VERMONT,vermont,2013,89200.0,1817307.0,114697.0,1431621.0,270989.0,1809138.0,935593.0,538854.0,57026.0,55825.0,5667.0,6215.0,6159.0,6332.0,6545.0,49575.0,27233.0,88690.0,248.0,295.0,228.0,274.0,Northeast,44.262436,-72.580536,-473115.0,562315.0,89200.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_VIRGINIA,virginia,2013,1264880.0,15322318.0,1108879.0,5874323.0,8339116.0,15634918.0,8445746.0,4874065.0,626080.0,1089417.0,33166.0,96058.0,95625.0,95778.0,88709.0,767349.0,377252.0,1273825.0,246.0,288.0,229.0,268.0,South,37.538857,-77.43364,1175680.0,89200.0,1264880.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_WASHINGTON,washington,2013,1050901.0,12242231.0,1042200.0,7159428.0,4040603.0,12097549.0,5911337.0,3777476.0,537261.0,1443002.0,11957.0,81559.0,78929.0,79953.0,84710.0,637352.0,328068.0,1058936.0,246.0,290.0,225.0,272.0,West,47.035805,-122.905014,-213979.0,1264880.0,1050901.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_WEST_VIRGINIA,west_virginia,2013,282310.0,3486366.0,383169.0,2027414.0,1075783.0,3488877.0,1828234.0,1130079.0,225073.0,284685.0,15472.0,21541.0,20418.0,20634.0,18299.0,163988.0,79957.0,280958.0,237.0,274.0,215.0,257.0,South,38.336246,-81.612328,-768591.0,1050901.0,282310.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Below Average,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Below Average,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Below Average
2013_WISCONSIN,wisconsin,2013,863737.0,11097447.0,827432.0,5587013.0,4683002.0,10845059.0,5637545.0,3551036.0,496850.0,521352.0,56777.0,61522.0,61393.0,62721.0,66346.0,491376.0,264739.0,874414.0,245.0,289.0,221.0,268.0,Midwest,43.074684,-89.384445,581427.0,282310.0,863737.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Below Average,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2013_WYOMING,wyoming,2013,91533.0,1695967.0,113501.0,881114.0,701352.0,1675477.0,846872.0,546422.0,52001.0,213920.0,514.0,8141.0,7086.0,6867.0,6176.0,57628.0,26449.0,92732.0,247.0,288.0,226.0,271.0,West,41.140259,-104.820236,-772204.0,863737.0,91533.0,"{'min': 229.0, 'max': 253.0, 'mean': 241.90196078431373}",Excellent,"{'min': 206.0, 'max': 232.0, 'mean': 221.09803921568627}",Excellent,"{'min': 265.0, 'max': 301.0, 'mean': 283.98039215686276}",Excellent,"{'min': 248.0, 'max': 277.0, 'mean': 266.27450980392155}",Excellent
2015_ALABAMA,alabama,2015,734974.0,7360222.0,795238.0,4080167.0,2484817.0,7501799.0,3817479.0,2414860.0,594283.0,510091.0,13230.0,55613.0,55808.0,55792.0,50668.0,452764.0,222182.0,743789.0,231.0,267.0,217.0,259.0,South,32.377716,-86.300568,642242.0,92732.0,734974.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_ALASKA,alaska,2015,130755.0,2920986.0,344111.0,2026555.0,550320.0,2968341.0,1484610.0,1068849.0,92766.0,281914.0,3369.0,10409.0,10118.0,9400.0,9651.0,80011.0,38688.0,132477.0,236.0,280.0,213.0,260.0,West,58.301598,-134.420212,-604219.0,734974.0,130755.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_ARIZONA,arizona,2015,944978.0,8230507.0,1093834.0,3232013.0,3904660.0,7902600.0,3846357.0,2880184.0,478876.0,497662.0,8747.0,79396.0,86594.0,84084.0,84854.0,687144.0,333579.0,1109040.0,238.0,283.0,215.0,263.0,West,33.448143,-112.096962,814223.0,130755.0,944978.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_ARKANSAS,arkansas,2015,479682.0,5308625.0,581412.0,4075118.0,652095.0,5350543.0,2620399.0,1772639.0,290396.0,511556.0,16083.0,37509.0,35893.0,36882.0,32385.0,296050.0,142242.0,492132.0,235.0,275.0,218.0,259.0,South,34.746613,-92.288986,-465296.0,944978.0,479682.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_CALIFORNIA,california,2015,6226523.0,78248042.0,7556365.0,42360470.0,28331207.0,78365958.0,38951948.0,23501848.0,3754315.0,6373893.0,,530531.0,485885.0,465322.0,492835.0,3748465.0,1941009.0,6226737.0,232.0,275.0,213.0,259.0,West,38.576668,-121.493629,5746841.0,479682.0,6226523.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
